SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.473011378,57,0.0,0.640194258,7000.0,15,0.0,2,0.0,0.0
0,0.0,57,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.39956945899999996,54,0.0,0.31525015100000003,9953.0,5,0.0,3,0.0,2.0
0,0.200594799,43,0.0,0.724078835,3500.0,7,0.0,3,0.0,0.0
0,0.007884065,88,0.0,1.566520924,8311.0,15,0.0,2,0.0,0.0
0,0.070913385,56,0.0,1.566520924,1159.0,7,0.0,0,0.0,0.0
1,0.916966178,35,1.0,0.356214595,3000.0,14,0.0,0,0.0,0.0
0,0.000400529,57,0.0,0.344174792,14050.0,17,0.0,3,0.0,0.0
0,0.458361742,46,0.0,0.37671997,5377.0,7,0.0,1,0.0,0.0
0,0.07895871,29,0.0,0.89276808,400.0,4,0.0,0,0.0,1.0
0,0.39628018600000003,51,0.0,0.5929016020000001,7550.0,12,0.0,2,0.0,4.0
0,0.203559312,27,0.0,0.148170366,3333.0,6,0.0,0,0.0,0.0
0,0.00271853,65,0.0,0.705882353,900.0,8,0.0,1,0.0,0.0
0,0.7630987220000001,47,0.0,0.651546191,10250.0,13,0.0,2,0.0,3.0
0,0.001712943,77,0.0,0.16922315699999999,4041.0,13,0.0,2,0.0,0.0
0,0.16946083899999997,50,0.0,0.16145130800000002,7413.0,12,0.0,1,0.0,3.0
0,0.201779822,37,0.0,0.52063418,4288.0,8,0.0,2,0.0,0.0
0,0.9999998999999999,48,0.0,0.007184768,8350.0,1,1.0,0,0.0,3.0
0,0.464009571,76,0.0,1.566520924,1346.0,9,0.0,2,0.0,0.0
0,0.133624216,48,0.0,0.21347716100000003,7508.0,6,0.0,2,0.0,0.0
0,0.9999998999999999,76,0.0,1.566520924,1159.0,0,0.0,0,1.0,0.0
0,0.604387152,44,0.0,1.169350361,1800.0,11,0.0,1,0.0,3.0
0,0.40506203,51,0.0,0.496611488,9000.0,14,0.0,1,0.0,1.0
0,0.9999998999999999,51,0.0,0.273670832,4720.0,6,0.0,1,0.0,2.0
1,0.539551166,49,1.0,0.35443407200000004,10283.0,8,0.0,1,0.0,0.0
0,0.73271756,66,3.0,0.519458734,8941.0,11,1.0,3,0.0,0.0
0,0.101104833,53,0.0,0.022139693999999998,7000.0,3,0.0,0,0.0,2.0
0,0.9999998999999999,56,1.0,0.071270193,6313.0,3,0.0,0,0.0,0.0
0,0.003136002,71,0.0,0.000245881,12200.0,4,0.0,0,0.0,1.0
0,0.337325349,23,0.0,0.008174387,1100.0,2,0.0,0,0.0,0.0
0,0.612581676,55,2.0,0.064095511,17694.0,9,0.0,0,0.0,0.0
0,1.9635045619999998,31,0.0,0.38520269,5500.0,8,0.0,1,0.0,3.0
0,0.9999998999999999,43,0.0,0.0,10278.0,2,0.0,0,0.0,1.0
0,0.823108845,56,0.0,0.9397821909999999,1560.0,4,0.0,1,0.0,0.0
0,0.007740596999999999,31,0.0,0.09298450300000001,6000.0,6,0.0,0,0.0,2.0
0,0.0,51,0.0,0.013063183,3750.0,5,0.0,1,0.0,2.0
0,0.045380875,61,0.0,1.566520924,8311.0,7,0.0,2,0.0,0.0
0,0.01060758,48,0.0,0.037372664,16000.0,9,0.0,1,0.0,3.0
1,0.9999998999999999,24,0.0,0.035081101,2650.0,0,0.0,0,0.0,1.0
0,0.444981709,68,0.0,0.425850988,4200.0,10,0.0,0,0.0,0.0
0,0.080147965,45,0.0,0.406246779,9700.0,10,0.0,3,0.0,3.0
0,0.9999998999999999,55,0.0,0.100612922,17694.0,2,0.0,1,1.0,2.0
1,0.9662743859999999,52,4.0,0.923659497,3300.0,6,1.0,1,1.0,2.0
0,0.969104952,43,0.0,0.202851762,3716.0,1,0.0,0,0.0,0.0
0,0.0,72,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.283066028,59,0.0,0.44675394799999996,14817.0,7,1.0,3,1.0,0.0
0,0.12054885800000001,53,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.7634704290000001,61,0.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
0,1.048530767,50,0.0,0.45434591700000004,6833.0,10,0.0,1,0.0,3.0
0,0.047295283,45,0.0,0.385058391,6250.0,20,0.0,1,0.0,0.0
0,0.015566899999999998,72,0.0,0.18889656800000001,4340.0,7,0.0,1,0.0,1.0
0,0.6776899809999999,57,0.0,0.054251435,3833.0,4,2.0,0,0.0,0.0
0,0.024855723,49,2.0,1.566520924,3500.0,7,0.0,3,1.0,2.0
0,0.64785553,31,0.0,1.566520924,1159.0,5,0.0,0,0.0,0.0
0,0.10848192,61,0.0,0.7510067109999999,1489.0,4,0.0,2,0.0,0.0
0,0.500580233,59,0.0,0.401731085,6700.0,6,0.0,1,0.0,0.0
0,0.981204574,33,1.0,0.665866827,5000.0,17,0.0,2,0.0,0.0
0,0.006460639000000001,93,0.0,0.0005271480000000001,7587.0,6,0.0,0,0.0,0.0
0,0.434537113,55,0.0,0.248511678,6550.0,6,0.0,1,0.0,2.0
0,0.610073541,64,1.0,0.287014958,9225.0,9,0.0,1,0.0,0.0
0,0.0,47,0.0,0.088532045,7036.0,4,0.0,1,0.0,0.0
0,0.016999638,63,0.0,0.00244198,17694.0,3,0.0,1,0.0,0.0
0,0.609918678,30,5.0,0.44934120899999996,2200.0,13,0.0,0,1.0,1.0
0,0.029217916,77,0.0,0.11551280800000001,10500.0,16,0.0,2,0.0,0.0
0,0.063072979,63,0.0,0.23506211800000001,5070.0,13,0.0,1,0.0,0.0
0,0.7988879790000001,33,1.0,0.380952381,8000.0,22,0.0,2,0.0,0.0
0,0.304204165,28,0.0,0.296648738,4833.0,10,0.0,0,0.0,0.0
0,0.0,46,0.0,0.0029994,5000.0,5,0.0,0,0.0,0.0
0,0.4975005,45,0.0,0.7667064440000001,1675.0,2,0.0,1,0.0,2.0
0,0.00626949,58,0.0,0.001038422,17694.0,9,0.0,0,0.0,0.0
0,0.095995637,63,0.0,0.17595528100000002,11985.0,8,0.0,1,0.0,1.0
0,0.0,50,0.0,0.395892755,5258.0,16,0.0,0,0.0,2.0
0,0.247292691,61,1.0,0.278965129,5333.0,10,0.0,1,0.0,0.0
0,0.0,62,0.0,0.560577992,2698.0,5,0.0,1,0.0,0.0
0,0.0,22,0.0,0.0,1500.0,2,0.0,0,0.0,0.0
0,0.040623467999999996,69,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.9999998999999999,63,0.0,0.315698573,11000.0,5,0.0,2,0.0,2.0
0,0.07274090700000001,28,0.0,0.098967011,3000.0,2,0.0,0,0.0,0.0
0,0.17242516600000002,43,0.0,0.602477722,4600.0,21,0.0,2,0.0,3.0
0,0.024901332,61,0.0,1.566520924,2554.0,13,0.0,1,0.0,1.0
0,0.019375106,76,0.0,1.566520924,2554.0,17,0.0,1,0.0,0.0
0,0.021020397000000003,79,0.0,0.013064133,2525.0,8,0.0,0,0.0,0.0
0,0.029065081,82,0.0,0.192480752,10000.0,10,0.0,1,0.0,0.0
0,0.059252753,32,0.0,0.327946393,2536.0,5,0.0,0,0.0,0.0
1,0.320118336,39,0.0,0.659160939,4218.0,10,0.0,2,0.0,0.0
0,0.41714542600000004,58,0.0,0.707391972,4558.0,18,0.0,1,1.0,1.0
0,0.27207119,33,0.0,0.132075472,6200.0,12,0.0,0,0.0,2.0
0,0.9999998999999999,45,0.0,0.123587733,4336.0,15,1.0,0,0.0,2.0
0,0.31319396899999996,40,0.0,0.334797758,6600.0,10,0.0,1,0.0,2.0
1,0.327707207,49,1.0,0.253484482,5380.0,13,0.0,0,0.0,2.0
0,0.055879066,40,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.13814039,36,0.0,1.566520924,2000.0,16,0.0,8,0.0,2.0
0,0.009217479,67,0.0,0.039933444,600.0,8,0.0,0,0.0,0.0
1,1.136886735,51,4.0,0.14901690199999998,5797.0,6,2.0,0,0.0,1.0
0,0.9999998999999999,30,0.0,0.128717821,4000.0,2,0.0,0,1.0,0.0
0,0.045406809000000006,53,0.0,1.522938624,3225.0,13,0.0,3,0.0,2.0
0,0.016654106000000002,63,0.0,1.566520924,2554.0,10,0.0,1,0.0,0.0
0,0.0,77,0.0,0.009359250999999999,8333.0,7,0.0,0,0.0,0.0
0,0.0,54,0.0,0.9300174959999999,4000.0,8,0.0,3,0.0,1.0
0,1.017720771,48,0.0,0.812523435,2666.0,12,0.0,1,0.0,3.0
0,0.0066423440000000005,45,0.0,0.000893805,17694.0,6,0.0,0,0.0,0.0
0,0.076421259,56,0.0,0.022035562,9166.0,9,0.0,0,0.0,5.0
0,0.118337536,63,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.0,45,0.0,0.657067435,4166.0,9,0.0,2,0.0,1.0
0,0.006633223000000001,42,0.0,1.00149925,2000.0,10,0.0,1,0.0,0.0
0,1.373022481,25,2.0,0.36839600200000006,2100.0,5,0.0,0,0.0,0.0
0,0.024449522999999997,69,0.0,0.120751185,17092.0,10,0.0,2,0.0,0.0
0,0.884905755,66,0.0,0.710209856,4240.0,9,0.0,2,0.0,2.0
0,0.334039906,41,0.0,0.352443154,4133.0,8,0.0,1,0.0,0.0
0,0.04701018,62,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.001622395,60,1.0,0.30488981800000003,12433.0,10,0.0,2,0.0,2.0
0,0.202586997,55,0.0,0.333369696,17694.0,24,0.0,2,0.0,0.0
0,0.04671682,42,1.0,0.24372945899999998,5780.0,7,0.0,1,0.0,1.0
0,0.9999998999999999,36,0.0,0.821589205,2000.0,4,0.0,1,0.0,0.0
0,0.573000565,39,0.0,0.308076822,3800.0,10,0.0,0,0.0,2.0
0,0.206041787,48,0.0,0.016569062,7000.0,6,0.0,0,0.0,4.0
0,0.223157556,63,0.0,0.280559032,4793.0,7,0.0,1,0.0,0.0
0,0.046522702,61,0.0,0.008141694,7000.0,12,0.0,0,0.0,0.0
0,0.361044617,61,0.0,0.34229712,8366.0,13,0.0,2,0.0,0.0
0,0.009230582,75,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.8312298029999999,48,2.0,0.521291075,5142.0,10,0.0,2,0.0,0.0
0,0.09490875800000001,71,0.0,0.013883046000000001,2376.0,4,0.0,0,0.0,2.0
0,0.36680726,45,0.0,0.053571429000000004,4311.0,5,0.0,0,0.0,0.0
0,0.474857511,46,0.0,0.760605628,7000.0,11,0.0,3,0.0,2.0
0,0.11614578699999999,44,0.0,0.5187874960000001,3166.0,14,0.0,1,0.0,0.0
0,0.0,80,0.0,1.566520924,1159.0,14,0.0,0,0.0,0.0
0,0.07620097099999999,46,0.0,0.41531693700000005,5000.0,10,0.0,2,0.0,0.0
0,0.495474223,47,0.0,0.33908129299999995,6900.0,8,0.0,2,0.0,3.0
0,0.47618095299999996,69,0.0,0.270025031,12783.0,6,0.0,2,0.0,0.0
0,0.01208981,28,0.0,0.157436709,3791.0,11,0.0,0,0.0,0.0
0,0.16934014600000002,60,0.0,1.566520924,8311.0,13,0.0,2,0.0,0.0
0,0.050274692999999995,56,0.0,0.329926683,4500.0,8,0.0,1,0.0,0.0
0,0.137866559,60,0.0,0.626107501,1692.0,7,0.0,1,0.0,0.0
0,0.44828448200000004,39,0.0,1.566520924,2554.0,6,0.0,1,0.0,1.0
1,1.030804131,43,0.0,0.96955561,4072.0,11,0.0,3,0.0,0.0
0,0.8295605859999999,39,0.0,0.125979003,6000.0,5,0.0,0,0.0,4.0
0,0.17125915600000002,36,0.0,0.24172765699999998,9700.0,5,0.0,2,0.0,0.0
0,0.091212944,54,0.0,0.35163531600000003,5900.0,15,0.0,1,1.0,0.0
0,0.9999998999999999,48,0.0,0.10233160599999999,3087.0,1,0.0,0,0.0,0.0
0,0.9999998999999999,61,0.0,1.566520924,2554.0,2,0.0,1,0.0,0.0
0,0.012667405,84,1.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.10101257599999999,51,0.0,0.34037277,12500.0,21,0.0,2,0.0,1.0
0,0.074889868,40,0.0,0.107170755,6400.0,9,0.0,0,0.0,0.0
0,0.100031358,47,0.0,0.299212598,8000.0,15,0.0,1,0.0,1.0
0,0.689376797,48,0.0,0.346530346,4596.0,14,0.0,1,0.0,5.0
0,0.74342886,69,0.0,0.21369699399999997,17694.0,17,0.0,2,0.0,0.0
0,0.8487170940000001,73,2.0,1.3513642890000002,6266.0,4,1.0,0,0.0,0.0
0,0.77278402,45,0.0,0.257261411,2650.0,6,2.0,0,0.0,0.0
0,0.981120755,46,2.0,0.247448345,4016.0,3,2.0,0,1.0,0.0
0,0.158058065,38,0.0,0.20368981600000002,6666.0,12,0.0,2,0.0,0.0
0,0.048202964,64,0.0,0.295817824,9133.0,17,0.0,2,0.0,0.0
0,0.000657885,42,0.0,0.230791203,3500.0,12,0.0,0,1.0,0.0
0,0.620023574,44,2.0,1.566520924,2554.0,21,1.0,1,0.0,1.0
0,0.143786213,34,0.0,0.386812664,4200.0,8,0.0,2,0.0,0.0
0,0.0,49,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.0,69,0.0,0.0,5356.0,4,0.0,0,0.0,0.0
0,0.262886856,40,2.0,0.410225049,8175.0,13,0.0,2,0.0,0.0
0,0.017064599,75,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.000444432,65,0.0,0.00709563,6200.0,6,0.0,0,0.0,0.0
0,0.56220315,34,0.0,0.214683617,7000.0,9,0.0,0,0.0,2.0
0,0.0065627030000000005,76,0.0,0.141171766,5000.0,10,0.0,2,0.0,0.0
0,0.024685962000000002,62,0.0,0.21415716899999998,5000.0,9,0.0,1,0.0,0.0
0,0.727372743,39,1.0,0.510783718,6583.0,8,0.0,2,0.0,0.0
0,0.869717539,49,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.9654576859999999,32,0.0,0.116931022,2710.0,3,0.0,0,0.0,0.0
0,0.954409118,26,0.0,0.324961558,1950.0,4,0.0,0,0.0,0.0
0,0.9999998999999999,32,0.0,0.081248452,4036.0,1,0.0,0,0.0,0.0
0,0.202636935,61,0.0,1.162951576,1300.0,9,0.0,1,0.0,0.0
0,0.016999056000000002,59,0.0,0.290963152,9416.0,9,0.0,3,0.0,0.0
0,0.33629444700000005,32,0.0,0.7504665420000001,3750.0,11,0.0,2,0.0,0.0
0,1.312292359,41,2.0,1.566520924,1159.0,3,1.0,0,0.0,0.0
0,0.20255985399999998,86,0.0,0.213432221,2426.0,11,1.0,0,0.0,0.0
0,0.607030955,48,0.0,0.5612502429999999,5150.0,17,0.0,2,0.0,1.0
0,0.5088522560000001,55,0.0,0.331252076,15054.0,10,0.0,2,0.0,1.0
1,0.7196618490000001,35,0.0,0.354300136,5150.0,12,0.0,0,0.0,0.0
0,1.4278930269999999,61,0.0,1.566520924,1159.0,8,0.0,0,0.0,0.0
0,0.213512045,39,0.0,0.189581042,10000.0,9,0.0,0,0.0,1.0
0,0.011322728999999998,68,0.0,0.135368867,5665.0,6,0.0,0,0.0,0.0
0,0.125343733,69,0.0,0.018452646,4497.0,3,0.0,0,0.0,0.0
0,0.024378248999999998,66,0.0,0.09521995800000001,5250.0,15,0.0,0,0.0,0.0
0,0.364688237,83,0.0,0.909032258,1549.0,12,0.0,1,0.0,0.0
0,0.0,50,0.0,0.462220058,10269.0,4,0.0,2,0.0,0.0
0,0.04437784,33,0.0,0.280253685,5833.0,11,0.0,2,0.0,0.0
0,0.34434276700000005,45,0.0,0.407918416,3333.0,5,0.0,2,0.0,0.0
0,0.544761241,58,0.0,0.5921030620000001,5976.0,13,0.0,2,0.0,1.0
0,0.39724416100000004,25,0.0,0.294852574,2000.0,5,0.0,0,0.0,0.0
0,0.882141191,61,0.0,0.7731118290000001,6500.0,6,0.0,2,0.0,0.0
0,0.143147308,76,0.0,0.23410066300000001,7688.0,17,0.0,2,0.0,0.0
0,0.185544922,51,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.057448564,55,0.0,0.018883643000000002,3600.0,7,0.0,0,0.0,0.0
1,0.368242587,81,0.0,0.47511410600000004,4600.0,9,0.0,1,0.0,0.0
0,0.7120244379999999,31,0.0,0.15188470099999998,3607.0,4,0.0,0,0.0,4.0
1,0.9999998999999999,32,0.0,0.083029862,1372.0,2,2.0,0,1.0,0.0
0,0.30765297399999997,50,0.0,0.5437595129999999,2627.0,13,0.0,0,0.0,0.0
0,0.18081511600000003,39,0.0,0.222888786,6500.0,6,0.0,2,0.0,2.0
0,0.180183105,45,0.0,0.511306832,4200.0,7,0.0,2,0.0,1.0
0,0.7538340729999999,68,0.0,0.501821298,4666.0,17,0.0,1,0.0,0.0
0,0.0,37,0.0,0.136563877,1815.0,3,0.0,0,0.0,1.0
0,0.63796946,85,1.0,0.38901707399999996,6500.0,19,0.0,1,0.0,0.0
0,0.562770349,49,2.0,0.6837720759999999,3000.0,12,0.0,1,0.0,2.0
0,0.363242451,38,0.0,0.711934156,1700.0,5,0.0,1,0.0,1.0
0,0.429820482,43,1.0,0.139293461,6453.0,7,0.0,0,0.0,2.0
0,0.047870712999999995,31,0.0,0.47992259299999995,6200.0,6,0.0,1,0.0,0.0
0,1.012222366,56,1.0,0.834120865,16083.0,19,0.0,5,0.0,4.0
0,0.09514671,30,0.0,0.262804799,7750.0,9,0.0,1,0.0,0.0
0,0.07442103900000001,75,0.0,0.13674819300000002,6500.0,4,0.0,1,0.0,0.0
0,0.467191635,62,0.0,0.524622049,11310.0,11,0.0,3,0.0,0.0
0,0.051416055,72,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.62694922,52,0.0,0.218866781,9900.0,6,0.0,2,0.0,2.0
0,0.423219226,61,0.0,0.505352767,7752.0,16,0.0,1,0.0,2.0
0,0.373755612,40,0.0,0.396920616,5000.0,5,0.0,1,0.0,0.0
0,0.058357112,45,0.0,0.052490627000000005,5600.0,8,0.0,0,0.0,2.0
0,0.193936818,50,0.0,0.295615195,17400.0,10,0.0,2,0.0,0.0
0,0.034048298,45,0.0,0.016332245,15000.0,4,0.0,0,1.0,4.0
0,0.6871472340000001,44,0.0,0.21319120600000002,1500.0,5,0.0,0,0.0,0.0
0,0.110405918,58,0.0,0.582070262,8510.0,18,0.0,2,0.0,0.0
0,0.16162901699999999,51,0.0,0.021056814,5033.0,2,0.0,0,0.0,0.0
0,0.82680866,41,1.0,0.45383315399999996,6508.0,8,0.0,1,1.0,2.0
0,0.265371382,67,1.0,0.038434293,17694.0,21,0.0,1,0.0,0.0
0,0.0,58,0.0,0.012724381000000002,4400.0,9,0.0,0,0.0,1.0
0,0.9999998999999999,43,0.0,0.0,2298.0,1,0.0,0,0.0,3.0
0,0.6764041040000001,40,0.0,0.6975322620000001,4416.0,10,0.0,1,0.0,0.0
0,0.5616851070000001,49,1.0,1.566520924,2554.0,11,0.0,1,0.0,0.0
0,0.007549943000000001,55,0.0,0.1886487,10500.0,13,0.0,1,0.0,0.0
0,0.016796641,70,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.047343222000000004,59,0.0,1.566520924,8311.0,18,0.0,2,0.0,0.0
0,0.0,68,1.0,0.272559853,3800.0,5,0.0,1,0.0,0.0
0,0.541854364,29,0.0,0.322245322,2404.0,6,0.0,0,0.0,0.0
0,0.419677405,67,1.0,0.24134964600000003,10461.0,11,0.0,1,0.0,1.0
1,0.8061938059999999,37,0.0,0.595997361,4546.0,12,1.0,1,0.0,2.0
0,0.151562684,44,0.0,0.375337187,2594.0,9,0.0,1,0.0,0.0
0,0.382461084,38,1.0,0.973578403,3481.0,8,0.0,2,0.0,2.0
0,0.5267340070000001,46,3.0,0.9849335709999999,7300.0,17,0.0,3,0.0,1.0
0,0.030054493999999998,53,0.0,0.0047818290000000005,10037.0,3,0.0,0,0.0,0.0
0,0.8060431020000001,63,0.0,1.566520924,2554.0,9,0.0,1,0.0,0.0
0,0.030411696000000002,45,0.0,0.908727515,1500.0,7,0.0,1,0.0,0.0
0,0.11492488699999999,48,0.0,1.566520924,2554.0,5,0.0,1,0.0,2.0
0,0.9278200190000001,37,2.0,0.46817343200000006,6503.0,7,0.0,2,0.0,2.0
0,0.0,45,0.0,0.228178827,5166.0,7,0.0,2,0.0,1.0
0,0.09372656800000001,40,0.0,0.101322075,9000.0,3,0.0,1,0.0,3.0
0,0.9634447909999999,49,0.0,0.470263883,2538.0,4,0.0,2,0.0,1.0
0,0.042950336,76,0.0,1.566520924,8311.0,8,0.0,2,0.0,0.0
0,0.5531223439999999,57,0.0,0.5895404120000001,4416.0,3,0.0,1,0.0,1.0
0,0.214925418,46,0.0,0.121285066,10800.0,15,0.0,0,0.0,3.0
1,0.86151618,47,2.0,0.832653423,11275.0,19,0.0,7,0.0,1.0
0,0.734530938,26,0.0,0.004923903,2233.0,2,0.0,0,0.0,0.0
0,0.810536288,42,2.0,0.079904002,14166.0,6,0.0,0,0.0,1.0
0,0.769122436,45,0.0,0.5408215439999999,5866.0,9,0.0,2,0.0,0.0
0,0.038852711,40,0.0,0.342603859,5752.0,4,0.0,1,0.0,2.0
0,0.918622011,64,0.0,1.566520924,8311.0,12,0.0,2,0.0,2.0
0,0.932510545,38,0.0,0.336598506,8166.0,8,0.0,1,0.0,1.0
0,0.084765243,51,0.0,0.173956511,4000.0,7,0.0,1,0.0,0.0
0,0.320795143,26,0.0,0.09987515599999999,800.0,3,0.0,0,0.0,0.0
0,0.053147343,62,0.0,0.004132782,7500.0,6,0.0,0,0.0,0.0
0,0.036203272,49,0.0,0.212733395,9800.0,5,0.0,1,0.0,2.0
1,2.0,41,0.0,1.566520924,1159.0,3,1.0,0,2.0,0.0
0,0.431315021,49,0.0,0.41386234,12450.0,16,0.0,2,0.0,2.0
0,0.12422539099999999,54,0.0,0.213982168,12000.0,16,0.0,2,0.0,0.0
0,0.37613736,49,0.0,0.45586225700000005,3658.0,10,0.0,1,0.0,0.0
0,0.078271541,69,0.0,1.566520924,2554.0,9,0.0,1,0.0,0.0
0,1.016163973,30,0.0,0.866011926,2850.0,9,0.0,1,0.0,0.0
0,0.0,77,0.0,1.566520924,8311.0,9,0.0,2,0.0,0.0
0,0.682459583,61,0.0,0.140232471,5333.0,3,0.0,0,0.0,2.0
0,0.0,40,0.0,0.381041856,15433.0,10,0.0,3,0.0,2.0
0,0.636178794,52,0.0,0.108300908,12335.0,4,0.0,0,0.0,0.0
0,0.000848459,97,0.0,0.000431593,2316.0,5,0.0,0,0.0,0.0
0,0.018974471,63,0.0,0.336317517,3350.0,14,0.0,1,0.0,0.0
0,0.054977889,69,0.0,0.214955499,12583.0,12,0.0,2,0.0,1.0
0,0.0,33,0.0,0.35752862399999996,4628.0,8,0.0,0,0.0,2.0
0,0.8682796070000001,63,0.0,0.310741037,13750.0,19,0.0,1,0.0,0.0
0,0.120750052,86,0.0,0.08950529,3496.0,15,0.0,0,0.0,1.0
0,0.025528911,60,0.0,0.141507482,14500.0,6,0.0,2,0.0,1.0
0,0.28857849999999996,65,0.0,1.566520924,2554.0,10,0.0,1,1.0,0.0
0,0.9143792040000001,88,0.0,1.566520924,1159.0,7,0.0,0,0.0,0.0
0,0.55772271,61,0.0,0.428656009,10133.0,12,0.0,2,0.0,0.0
0,0.0019030579999999998,55,0.0,0.335640671,6500.0,22,0.0,2,0.0,0.0
0,0.00339983,25,0.0,0.634591961,820.0,9,0.0,0,0.0,0.0
0,0.9400023999999999,58,0.0,0.541484716,4350.0,9,0.0,1,0.0,1.0
0,0.7182320440000001,58,0.0,0.286464088,10859.0,7,0.0,1,0.0,0.0
0,0.038488034,42,0.0,1.225011008,2270.0,10,0.0,2,0.0,2.0
0,0.35158242100000003,65,0.0,0.706258748,5000.0,7,0.0,2,0.0,0.0
0,0.20759882100000002,64,0.0,0.34844541799999995,7300.0,14,0.0,1,0.0,1.0
0,0.0,41,0.0,1.566520924,4100.0,11,0.0,4,0.0,1.0
0,0.9774572779999999,33,0.0,0.397964796,3635.0,7,0.0,0,0.0,5.0
0,0.109415825,58,0.0,0.24037981,2000.0,8,0.0,0,0.0,0.0
0,0.6168018270000001,27,0.0,0.173103135,2200.0,7,0.0,0,0.0,3.0
0,0.408422406,44,0.0,0.46161350100000004,10250.0,19,0.0,2,0.0,2.0
0,0.123351751,35,0.0,0.611574004,6600.0,9,0.0,0,0.0,0.0
1,0.8071928070000001,28,1.0,0.320956801,2800.0,5,1.0,0,3.0,0.0
0,0.011158737,58,0.0,0.194916275,8300.0,7,0.0,1,0.0,0.0
0,0.02509749,53,0.0,0.0028889809999999997,2422.0,2,0.0,0,0.0,1.0
0,0.129280525,70,0.0,0.37544982,2500.0,19,0.0,1,0.0,0.0
0,0.019108819,62,0.0,1.566520924,8311.0,17,0.0,2,0.0,2.0
0,0.021407428,45,0.0,0.173422482,4785.0,14,0.0,1,0.0,1.0
0,0.02545326,32,0.0,0.33961725200000004,3500.0,9,1.0,0,0.0,0.0
0,0.9999998999999999,32,0.0,0.163748459,4054.0,1,2.0,0,2.0,2.0
0,0.139886011,57,0.0,0.072650522,4500.0,5,0.0,1,0.0,2.0
0,0.6955667440000001,62,0.0,0.745272767,4600.0,13,0.0,1,0.0,1.0
0,0.0,43,0.0,0.0,5356.0,2,0.0,0,0.0,0.0
0,0.665416729,26,0.0,0.255754476,4300.0,10,0.0,0,0.0,0.0
0,0.04189128,75,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.000476181,75,0.0,0.16701327800000002,6250.0,9,0.0,1,0.0,0.0
0,0.512778795,49,1.0,0.25905718,17694.0,11,0.0,1,0.0,3.0
0,0.166807905,73,0.0,0.13961098,5500.0,6,0.0,0,0.0,0.0
0,0.21856252199999998,31,0.0,0.183032732,1496.0,5,0.0,0,0.0,0.0
0,0.229894102,47,0.0,0.68921095,3104.0,7,0.0,2,0.0,0.0
0,0.150364596,53,0.0,0.25234946,5745.0,9,0.0,1,0.0,3.0
0,0.14773253,56,0.0,0.189835072,5941.0,14,0.0,0,0.0,0.0
0,0.281735363,32,0.0,0.10018552900000001,4850.0,7,0.0,0,0.0,2.0
0,0.054602112,80,0.0,0.377225067,4100.0,6,0.0,2,0.0,1.0
0,0.0,52,0.0,0.45581273,3801.0,8,0.0,1,0.0,2.0
1,0.0,41,0.0,0.250774923,10000.0,7,0.0,2,0.0,3.0
1,0.974010396,63,0.0,0.902138691,1542.0,5,0.0,1,1.0,1.0
0,0.9999998999999999,33,1.0,0.190445239,3076.0,2,0.0,0,0.0,1.0
0,0.9999998999999999,44,0.0,0.0,3000.0,4,0.0,0,0.0,2.0
1,0.7327120559999999,52,0.0,1.2604501609999998,7463.0,24,0.0,2,0.0,1.0
0,0.217693553,36,0.0,1.566520924,1159.0,8,0.0,0,0.0,0.0
0,0.19309705300000002,69,0.0,0.029177718999999998,4900.0,2,0.0,0,0.0,0.0
0,0.068091127,52,0.0,1.566520924,8311.0,12,0.0,4,0.0,0.0
0,0.000291537,41,0.0,0.27862295600000003,14000.0,10,0.0,2,0.0,3.0
0,0.051520168,49,0.0,0.409962582,4275.0,20,0.0,1,0.0,0.0
0,0.655083965,51,0.0,0.33952445,11144.0,16,0.0,1,0.0,2.0
0,0.7043026109999999,75,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.766017999,28,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.053295971,68,0.0,0.24237074399999997,7929.0,11,0.0,2,0.0,0.0
